wavelength,reflectance,diffuse_transmittance
889,0.44624,0.5226
890,0.44623,0.52263
891,0.44621,0.52269
892,0.44618,0.52272
893,0.44618,0.52279
894,0.44618,0.52283
895,0.44618,0.5229
896,0.44617,0.52292
897,0.44614,0.52299
898,0.44612,0.52302
899,0.4461,0.52309
900,0.44609,0.52312
901,0.44607,0.52315
902,0.44605,0.52321
903,0.44604,0.52324
904,0.44605,0.52331
905,0.44604,0.52334
906,0.44604,0.52337
907,0.44602,0.52343
908,0.44597,0.52345
909,0.44596,0.52352
910,0.44594,0.52355
911,0.44593,0.52361
912,0.44592,0.52363
913,0.4459,0.52369
914,0.44587,0.52372
915,0.44585,0.52374
916,0.44583,0.5238
917,0.4458,0.5238
918,0.44577,0.52384
919,0.44574,0.52386
920,0.44569,0.52392
921,0.44563,0.52393
922,0.44559,0.52394
923,0.44557,0.52397
924,0.44552,0.52398
925,0.44544,0.52401
926,0.44541,0.52405
927,0.4454,0.52405
928,0.4453,0.52403
929,0.44523,0.52399
930,0.44517,0.52396
931,0.4451,0.52395
932,0.445,0.52396
933,0.44492,0.52398
934,0.44482,0.524
935,0.44472,0.524
936,0.44463,0.52392
937,0.44452,0.52385
938,0.44443,0.52382
939,0.44434,0.52384
940,0.4442,0.5238
941,0.44406,0.52371
942,0.44393,0.52371
943,0.44378,0.52367
944,0.44363,0.52364
945,0.44346,0.52355
946,0.44331,0.52345
947,0.44318,0.52334
948,0.44301,0.52325
949,0.44278,0.52307
950,0.44255,0.52282
951,0.44236,0.52266
952,0.44216,0.52257
953,0.4419,0.52243
954,0.44165,0.52223
955,0.44141,0.52205
956,0.44118,0.52189
957,0.44096,0.52175
958,0.44075,0.52167
959,0.44054,0.52156
960,0.44039,0.52141
961,0.44027,0.52132
962,0.44013,0.5213
963,0.43998,0.52135
964,0.43989,0.52135
965,0.43983,0.52134
966,0.43977,0.5213
967,0.43969,0.52131
968,0.43963,0.52133
969,0.4396,0.52131
970,0.43957,0.52129
971,0.43955,0.52127
972,0.43959,0.52133
973,0.43957,0.52139
974,0.43953,0.52144
975,0.43952,0.52147
976,0.43954,0.52151
977,0.43955,0.52156
978,0.43958,0.52164
979,0.43961,0.52174
980,0.43959,0.52181
981,0.43962,0.52191
982,0.43964,0.52201
983,0.43968,0.52208
984,0.43983,0.52215
985,0.43987,0.52219
986,0.43991,0.52223
987,0.43998,0.52224
988,0.44002,0.52226
989,0.4401,0.5223
990,0.44013,0.52239
991,0.44014,0.5225
992,0.44024,0.5226
