wavelength,reflectance,diffuse_transmittance
1764,0.338,0
1765,0.33712,0
1766,0.33752,0
1767,0.33728,0
1768,0.3362,0
1769,0.33524,0
1770,0.33392,0
1771,0.3346,0
1772,0.336,0
1773,0.3364,0
1774,0.33504,0
1775,0.33296,0
1776,0.33296,0
1777,0.33252,0
1778,0.33256,0
1779,0.33224,0
1780,0.32872,0
1781,0.32656,0
1782,0.32612,0
1783,0.32608,0
1784,0.32636,0
1785,0.32444,0
1786,0.32356,0
1787,0.32232,0
1788,0.32224,0
1789,0.32404,0
1790,0.32476,0
1791,0.32464,0
1792,0.32652,0
1793,0.3236,0
1794,0.31628,0
1795,0.3204,0
1796,0.31024,0
1797,0.3112,0
1798,0.31636,0
1799,0.32704,0
1800,0.3254,0
1801,0.4166,0
1802,0.41732,0
1803,0.45164,0
1804,0.47948,0
1805,0.48472,0
1806,0.513,0
1807,0.5444,0
1808,0.51736,0
1809,0.53144,0
1810,0.53408,0
1811,0.54308,0
1812,0.55888,0
1813,0.53532,0
1814,0.51248,0
