wavelength,reflectance,diffuse_transmittance
1709,0.48621,0
1710,0.48522,0
1711,0.48425,0
1712,0.4833,0
1713,0.48236,0
1714,0.48143,0
1715,0.48052,0
1716,0.47962,0
1717,0.47873,0
1718,0.47784,0
1719,0.47699,0
1720,0.47614,0
1721,0.4753,0
1722,0.4745,0
1723,0.47374,0
1724,0.47305,0
1725,0.47245,0
1726,0.47196,0
1727,0.47161,0
1728,0.47141,0
1729,0.47138,0
1730,0.47155,0
1731,0.47189,0
1732,0.4724,0
1733,0.47307,0
1734,0.47386,0
1735,0.47471,0
1736,0.47565,0
1737,0.4765,0
1738,0.47739,0
1739,0.47814,0
1740,0.47885,0
1741,0.47944,0
1742,0.47989,0
1743,0.48025,0
1744,0.4805,0
1745,0.48068,0
1746,0.48073,0
1747,0.48076,0
1748,0.4807,0
1749,0.48062,0
1750,0.48048,0
1751,0.48035,0
1752,0.48018,0
1753,0.48,0
1754,0.47979,0
1755,0.47961,0
1756,0.47941,0
1757,0.47927,0
1758,0.47914,0
1759,0.47906,0
1760,0.47904,0
1761,0.47908,0
1762,0.47918,0
1763,0.47936,0
1764,0.47961,0
1765,0.47995,0
1766,0.48035,0
1767,0.4808,0
1768,0.48131,0
1769,0.48184,0
1770,0.48238,0
1771,0.48293,0
1772,0.48344,0
1773,0.48391,0
1774,0.48435,0
1775,0.48474,0
1776,0.48509,0
1777,0.48541,0
1778,0.4857,0
1779,0.48595,0
1780,0.48618,0
1781,0.48638,0
1782,0.48655,0
1783,0.48672,0
1784,0.48689,0
1785,0.48705,0
1786,0.48721,0
1787,0.48737,0
1788,0.48752,0
1789,0.48766,0
1790,0.48782,0
1791,0.48798,0
1792,0.48814,0
1793,0.48831,0
1794,0.48849,0
1795,0.48865,0
1796,0.48882,0
1797,0.48901,0
1798,0.4892,0
1799,0.4894,0
1800,0.48961,0
1801,0.48922,0
1802,0.48946,0
1803,0.4897,0
1804,0.48995,0
1805,0.4902,0
1806,0.49045,0
1807,0.4907,0
